"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","40","Policy is not accepted due to missing context ""MembershipCredential""","","Mon Feb 09 09:21:27 UTC 2026","passed","Mon Feb 09 09:21:27 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","7230","httpPushDataTransfer_withLegacyUsagePolicy()","","Mon Feb 09 09:24:57 UTC 2026","passed","Mon Feb 09 09:25:05 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest$Dsp2025to2025","httpPushDataTransfer_withLegacyUsagePolicy"
"","2561","The Authorization header is missing","","Mon Feb 09 09:21:07 UTC 2026","passed","Mon Feb 09 09:21:10 UTC 2026","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_missingAuthHeader"
"","13100","httpPushNonFiniteDataTransfer()","","Mon Feb 09 09:25:11 UTC 2026","passed","Mon Feb 09 09:25:24 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest$Dsp2025to2025","httpPushNonFiniteDataTransfer"
"","2559","BusinessPartnerCreated event is published","","Mon Feb 09 09:21:12 UTC 2026","passed","Mon Feb 09 09:21:15 UTC 2026","","org.eclipse.tractusx.edc.tests.bpn.events.BusinessPartnerEventTest","org.eclipse.tractusx.edc.tests.bpn.events.BusinessPartnerEventTest","shouldPublishBusinessPartnerCreatedEvent"
"","41","Policy is not accepted due to missing context ""DataExchangeGovernance use case""","","Mon Feb 09 09:21:27 UTC 2026","passed","Mon Feb 09 09:21:27 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","310","Verify that the consumer receives only the offers he is permitted to (using the new BPN validation)","","Mon Feb 09 09:22:19 UTC 2026","passed","Mon Feb 09 09:22:20 UTC 2026","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_filteredByBpn_shouldReject"
"","8136","transferFile_success()","","Mon Feb 09 09:22:48 UTC 2026","passed","Mon Feb 09 09:22:56 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.S3ToS3EndToEndTest","org.eclipse.tractusx.edc.tests.transfer.S3ToS3EndToEndTest","transferFile_success"
"","124","discoveryShouldReturn400_whenNoProtocolsAvailable()","","Mon Feb 09 09:22:06 UTC 2026","passed","Mon Feb 09 09:22:06 UTC 2026","","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","discoveryShouldReturn400_whenNoProtocolsAvailable"
"","4105","transferData_privateBackend_withConsumerDataPlane()","","Mon Feb 09 09:22:05 UTC 2026","passed","Mon Feb 09 09:22:09 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp08to08","transferData_privateBackend_withConsumerDataPlane"
