"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","50","5.4.2.3 Verifier should reject an empty 'presentation' array","","Wed Feb 18 13:51:36 UTC 2026","passed","Wed Feb 18 13:51:36 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","verifier_05_04_02_03_presentationResponse_emptyPresentations"
"","29","discoveryShouldReturn2025DspParams_DidAsIdentifier()","","Wed Feb 18 13:52:25 UTC 2026","passed","Wed Feb 18 13:52:25 UTC 2026","","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","discoveryShouldReturn2025DspParams_DidAsIdentifier"
"","4972","Contract policy is fulfilled ""DataExchangeGovernance use case""","","Wed Feb 18 13:54:12 UTC 2026","passed","Wed Feb 18 13:54:17 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","96","5.4.3 Verifier should reject Presentations where the holder does not match the credentialSubject.id","","Wed Feb 18 13:51:36 UTC 2026","passed","Wed Feb 18 13:51:37 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","verifier_05_04_03_presentationResponse_holderNotEqualSubjectId"
"","5351","When multiple requests to refresh, to different edrs, verify all return non expired token","","Wed Feb 18 13:51:40 UTC 2026","passed","Wed Feb 18 13:51:46 UTC 2026","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","getEdrWithRefresh_subsequentRequestReturn"
"","67","Policy is accepted ""Warranty Definition""","","Wed Feb 18 13:52:08 UTC 2026","passed","Wed Feb 18 13:52:08 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","950","shouldFail_whenDestinationBucketDoesNotExist()","","Wed Feb 18 13:52:59 UTC 2026","passed","Wed Feb 18 13:53:00 UTC 2026","","org.eclipse.tractusx.edc.dataplane.transfer.test.S3ToS3Test","org.eclipse.tractusx.edc.dataplane.transfer.test.S3ToS3Test","shouldFail_whenDestinationBucketDoesNotExist"
"","11705","transferFile_withBucketCreation_success()","","Wed Feb 18 13:53:08 UTC 2026","passed","Wed Feb 18 13:53:20 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.S3ToS3EndToEndTest","org.eclipse.tractusx.edc.tests.transfer.S3ToS3EndToEndTest","transferFile_withBucketCreation_success"
"","4137","transferData_success_withProxyOriginalResponse()","","Wed Feb 18 13:53:22 UTC 2026","passed","Wed Feb 18 13:53:26 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp08to08","transferData_success_withProxyOriginalResponse"
"","3600","transferData_privateBackend()","","Wed Feb 18 13:54:00 UTC 2026","passed","Wed Feb 18 13:54:04 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp2025to2025","transferData_privateBackend"
"","49","5.4.2.1 Verifier should reject a presentation response message that contains a different credential than requested","","Wed Feb 18 13:51:37 UTC 2026","passed","Wed Feb 18 13:51:37 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","verifier_05_04_02_01_presentationResponse_tooFewCredentials"
"","56","triggerDataTransfer_shouldFail_whenDataFlowIsNotInStartedState()","","Wed Feb 18 13:51:53 UTC 2026","passed","Wed Feb 18 13:51:53 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.DataFlowApiEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.DataFlowApiEndToEndTest","triggerDataTransfer_shouldFail_whenDataFlowIsNotInStartedState"
"","225","Verify that the consumer receives only the offers he is permitted to (using BPN group validation)","","Wed Feb 18 13:53:16 UTC 2026","passed","Wed Feb 18 13:53:16 UTC 2026","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_filteredByBpnGroup_shouldReturnOffer"
"","3960","Verify that the consumer receives only the offers he is permitted to (using the legacy CX policy)","","Wed Feb 18 13:52:17 UTC 2026","passed","Wed Feb 18 13:52:21 UTC 2026","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_filteredByBpn_UsingLegacyCxPolicy_shouldReject"
"","7500","transferData_withAutomaticRefresh()","","Wed Feb 18 13:56:36 UTC 2026","passed","Wed Feb 18 13:56:43 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferWithTokenRefreshTest","org.eclipse.tractusx.edc.tests.transfer.TransferWithTokenRefreshTest","transferData_withAutomaticRefresh"
"","48","Policy is not accepted due to missing context ""Affiliates Region (IS_ANY_OF, one element)""","","Wed Feb 18 13:52:10 UTC 2026","passed","Wed Feb 18 13:52:10 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","70","Policy is accepted ""Usage Purpose""","","Wed Feb 18 13:52:08 UTC 2026","passed","Wed Feb 18 13:52:08 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","53290","Catalog with 1000 offers","","Wed Feb 18 13:52:23 UTC 2026","passed","Wed Feb 18 13:53:16 UTC 2026","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_of1000Assets_shouldContainAll"
"","2398","Refresh token success","","Wed Feb 18 13:52:03 UTC 2026","passed","Wed Feb 18 13:52:05 UTC 2026","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_success"
"","77","5.4.2.2 Verifier should accept a presentation response message that contains more credentials than requested","","Wed Feb 18 13:51:36 UTC 2026","passed","Wed Feb 18 13:51:36 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","verifier_05_04_02_02_presentationResponse_tooManyCredentials"
"","54","4.3.1 Verifier should reject an ID token that does not contain an access token","","Wed Feb 18 13:51:35 UTC 2026","passed","Wed Feb 18 13:51:35 UTC 2026","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","verifier_04_03_01_presentationResponse_idTokenNoTokenClaim"
"","24653","transferFile_largeFile(long, Vault) File size bytes: 1073741824","","Wed Feb 18 13:51:55 UTC 2026","passed","Wed Feb 18 13:52:19 UTC 2026","","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","transferFile_largeFile"
"","5","verifyCorrectParticipantAgentId_forDsp08(DataspaceProfileContextRegistry)","","Wed Feb 18 13:53:45 UTC 2026","passed","Wed Feb 18 13:53:45 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.IdentityExtractionTest","org.eclipse.tractusx.edc.tests.transfer.IdentityExtractionTest","verifyCorrectParticipantAgentId_forDsp08"
"","46","Policy is not accepted due to missing context ""MembershipCredential""","","Wed Feb 18 13:52:10 UTC 2026","passed","Wed Feb 18 13:52:10 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","3030","transferData_privateBackend()","","Wed Feb 18 13:53:27 UTC 2026","passed","Wed Feb 18 13:53:30 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_privateBackend"
"","285","discoveryShouldReturn2025DspParams_BpnAsIdentifier()","","Wed Feb 18 13:52:25 UTC 2026","passed","Wed Feb 18 13:52:25 UTC 2026","","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","discoveryShouldReturn2025DspParams_BpnAsIdentifier"
"","70","Policy is not accepted due to missing context ""Affiliates BPNL""","","Wed Feb 18 13:52:10 UTC 2026","passed","Wed Feb 18 13:52:10 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","121","discoveryShouldReturn400_whenNoProtocolsAvailable()","","Wed Feb 18 13:52:25 UTC 2026","passed","Wed Feb 18 13:52:25 UTC 2026","","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","org.eclipse.tractusx.edc.discovery.e2e.ConnectorParameterDiscoveryTest","discoveryShouldReturn400_whenNoProtocolsAvailable"
"","4183","transferData_successful_notReturnOriginalSourceResponseCode_withTerminate()","","Wed Feb 18 13:53:34 UTC 2026","passed","Wed Feb 18 13:53:39 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp08to08","transferData_successful_notReturnOriginalSourceResponseCode_withTerminate"
"","7446","Verify all existing TPs related to an agreement are terminated upon its retirement","","Wed Feb 18 13:52:14 UTC 2026","passed","Wed Feb 18 13:52:22 UTC 2026","","org.eclipse.tractusx.edc.tests.transfer.RetireAgreementTest","org.eclipse.tractusx.edc.tests.transfer.RetireAgreementTest","retireAgreement_shouldCloseTransferProcesses"
"","78","Policy is accepted ""Business Partner Number""","","Wed Feb 18 13:52:09 UTC 2026","passed","Wed Feb 18 13:52:09 UTC 2026","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
